10|24
12|6
10|5
14|6
12|5
12|5
12|5
10|5
10|5
14|6
14|6
12|5
14|6
12|5
14|6
12|5
12|5
12|5
10|5
12|5
10|5
10|5
12|5
12|5
10|18
12|5
12|5
10|6
12|6
10|5
12|5
12|5
12|5
14|6
12|5
10|5
12|5
12|5
14|6
12|5
14|6
10|5
12|5
10|5
12|5
12|5
12|5
14|6
12|5
14|6
12|5
14|6
14|6
12|5
12|5
14|6
10|5
12|5
16|7
10|5
10|5
14|6
12|5
14|6
14|6
12|5
12|5
12|5
12|5
12|5
12|5
12|5
12|5
12|5
14|6
14|6
14|6
14|6
12|5
12|5
10|5
10|5
10|5
12|5
12|5
12|5
12|5
12|5
12|5
10|5
10|5
12|5
10|5
12|5
10|5
10|5
14|6
12|5
14|6
14|6
24|13
20|11
26|13
20|11
22|12
24|13
26|13
26|13
28|14
22|12
26|13
24|12
26|13
26|13
24|13
22|12
22|12
22|11
26|13
26|13
20|11
24|12
26|12
22|11
24|12
20|11
26|13
22|11
24|12
22|11
20|11
22|12
24|12
22|12
26|13
22|11
22|11
24|12
24|12
22|11
24|12
28|13
26|13
22|11
28|13
24|12
22|11
22|11
24|12
20|10
24|12
26|12
24|12
22|11
28|13
20|10
24|12
22|11
26|12
24|12
20|11
24|12
24|12
24|12
24|12
26|12
24|12
20|39
22|12
24|12
22|11
22|12
26|12
24|12
30|13
24|12
22|11
24|12
22|11
24|12
24|12
24|12
24|11
28|13
22|11
20|10
24|12
24|12
22|11
26|12
24|12
26|12
20|10
20|11
26|12
24|12
22|11
20|10
26|12
20|11
32|24
42|23
36|20
30|18
32|19
34|19
36|20
38|21
34|19
36|20
38|21
34|20
36|20
38|21
38|21
34|20
34|20
34|19
30|19
36|21
32|19
30|18
34|20
34|20
34|33
36|34
32|33
34|20
30|32
32|19
30|18
34|20
38|21
34|20
36|20
34|20
38|21
36|20
36|21
32|19
32|19
32|32
38|21
34|20
34|20
34|20
36|21
38|21
34|20
38|21
32|19
36|20
30|18
30|18
30|18
34|19
30|18
36|21
36|20
34|20
40|22
36|20
34|32
32|19
34|20
32|19
30|18
32|19
34|20
34|20
36|21
36|35
32|32
30|18
38|21
34|20
34|20
34|20
34|20
36|21
36|21
34|20
32|19
36|20
34|20
34|20
32|19
36|21
32|19
30|18
30|18
36|21
32|19
36|21
36|20
36|21
36|21
34|20
36|21
32|19
48|54
42|43
42|43
40|41
44|44
46|44
46|45
48|45
46|45
46|44
48|46
46|45
44|44
48|45
46|45
50|33
48|46
44|44
44|44
48|45
44|43
46|45
48|46
46|44
46|45
42|42
42|43
48|45
48|46
44|43
44|44
44|43
50|46
40|41
42|43
44|43
46|45
48|45
46|45
48|45
44|44
44|43
44|44
44|43
42|44
44|44
48|46
42|43
44|44
44|44
46|45
44|44
42|42
46|45
44|44
42|42
44|43
46|44
46|45
48|46
44|45
48|45
44|44
46|45
44|44
46|45
46|45
42|43
46|44
42|43
46|45
46|45
48|46
44|44
46|45
50|47
46|45
42|43
46|44
48|46
44|44
46|45
46|45
48|46
46|45
48|46
44|44
44|43
48|32
46|45
46|31
44|30
46|31
44|31
52|34
46|31
44|31
46|31
44|30
46|31
60|60
58|45
52|42
60|46
56|43
54|42
52|41
58|45
56|43
56|43
56|45
58|45
52|41
56|54
56|43
52|52
60|46
60|45
52|41
58|44
56|43
50|40
54|42
56|43
58|46
58|63
58|45
52|42
56|43
60|45
54|42
52|41
58|44
54|42
56|43
56|43
52|41
58|44
52|41
52|41
52|41
54|42
58|44
58|44
62|46
58|44
58|44
56|57
56|43
58|45
54|42
56|43
58|44
56|43
58|44
60|46
54|57
54|42
54|42
56|44
56|43
56|58
58|58
54|56
52|41
54|56
56|44
54|42
52|41
56|43
58|44
54|42
58|45
54|42
54|42
58|44
58|44
52|55
62|61
62|46
50|40
56|43
54|42
56|143
54|42
56|45
58|45
58|56
60|46
56|43
50|40
54|56
56|43
54|42
52|40
56|43
54|42
58|44
56|43
56|43
64|82
64|72
62|55
72|62
64|56
68|59
66|57
70|60
72|76
70|60
72|62
66|58
62|55
62|55
64|56
62|55
68|73
64|57
64|56
62|55
66|57
70|60
70|60
64|56
66|58
68|59
66|57
66|57
64|56
66|59
62|55
62|55
66|58
60|54
66|58
64|57
68|60
70|72
70|61
72|78
60|53
70|60
68|58
66|58
66|58
66|57
64|56
68|59
64|57
66|58
64|56
64|56
62|55
66|59
64|57
66|58
72|62
70|60
64|56
64|57
66|59
70|63
64|58
64|57
60|64
64|57
68|59
66|58
64|59
70|61
62|55
70|63
64|58
62|55
68|59
64|57
68|60
68|60
68|59
66|58
68|79
64|58
62|55
62|56
70|61
68|59
70|71
66|72
66|71
66|59
66|59
64|56
66|72
66|72
64|78
64|57
68|60
66|71
68|82
70|74
78|125
78|76
80|96
80|78
76|75
78|76
72|72
84|80
76|75
82|78
72|72
78|77
78|78
76|89
74|74
80|77
78|78
78|87
76|76
78|77
78|77
76|74
76|75
74|74
76|76
70|71
74|74
82|80
74|75
78|77
74|74
72|85
78|79
80|130
76|100
78|76
70|70
72|71
74|72
80|99
80|78
80|96
76|76
74|73
76|75
76|74
76|74
80|95
72|90
76|75
78|75
76|74
76|75
76|75
74|73
76|74
72|71
78|75
76|74
76|74
80|77
76|73
76|73
76|74
82|78
80|77
74|73
74|73
76|74
76|74
72|73
78|76
78|77
74|74
76|75
72|71
70|69
74|72
76|74
74|73
76|75
74|73
86|92
72|71
78|77
80|78
72|82
74|73
74|73
82|79
82|79
74|78
82|82
80|78
80|78
80|77
80|78
76|74
74|73
76|73
94|114
84|94
86|94
84|92
88|95
84|110
82|90
82|90
86|93
86|93
86|94
88|94
88|95
88|95
84|91
84|91
84|92
90|97
88|95
88|95
86|93
82|90
88|95
88|95
88|94
90|96
86|93
84|91
86|93
90|95
84|113
86|92
80|88
84|91
82|90
84|94
90|101
88|97
90|107
88|105
84|92
82|90
86|94
84|92
82|90
86|93
92|98
84|91
84|92
86|93
88|94
86|93
82|90
84|92
84|92
88|129
88|94
84|91
84|91
86|93
84|92
86|94
84|92
86|93
86|94
94|100
88|95
84|91
92|97
88|95
84|91
90|96
80|88
84|92
88|95
84|92
80|88
84|92
84|92
92|98
86|93
84|91
88|95
84|91
90|97
80|88
84|91
84|92
82|90
86|92
84|92
84|91
88|95
84|92
86|94
90|96
86|93
82|206
86|100
84|93
100|137
96|115
94|113
94|113
96|115
98|116
96|113
96|115
100|118
96|114
94|112
98|116
96|115
96|115
94|112
98|115
102|120
96|115
92|111
100|118
92|110
96|114
100|118
96|115
96|114
94|113
92|111
98|151
98|117
102|120
94|113
100|118
96|114
98|116
100|118
94|112
92|111
96|114
98|116
96|114
94|113
98|115
94|113
94|112
102|119
90|109
98|116
94|113
98|117
96|114
98|116
100|119
98|118
94|116
100|120
98|117
98|118
98|116
108|124
92|111
96|115
96|115
102|120
94|112
92|110
98|116
96|114
96|115
96|114
94|113
100|119
92|112
94|113
96|115
98|116
100|118
98|116
96|113
100|117
96|114
96|114
94|113
104|121
102|120
92|111
96|115
94|113
92|111
98|116
98|116
98|116
94|113
96|114
96|114
94|112
100|118
94|112
102|120
94|113
98|116
108|166
104|138
108|140
110|142
104|315
102|138
106|143
106|141
104|138
106|143
110|143
106|138
112|143
102|134
108|140
112|144
102|134
104|136
104|136
106|138
110|180
104|137
104|138
110|143
110|142
102|134
108|140
110|142
108|139
104|137
108|141
106|137
104|136
102|134
110|142
108|140
108|142
112|144
104|136
104|137
110|143
106|139
108|140
102|135
104|137
106|139
108|140
110|142
114|146
104|153
106|138
102|135
108|140
108|150
106|143
108|147
106|144
110|146
104|138
108|141
110|143
104|139
108|143
106|141
102|136
110|143
104|136
106|138
104|136
106|138
110|143
110|143
104|136
104|136
104|136
112|155
106|138
104|136
112|144
108|140
110|142
110|142
106|137
108|140
104|136
110|142
108|140
108|142
104|137
106|138
108|141
106|139
104|136
104|136
108|140
106|138
102|134
106|137
100|132
108|144
120|219
122|173
114|164
118|168
120|167
110|157
116|164
118|165
112|161
118|168
120|169
120|168
118|166
118|165
116|164
118|166
120|168
112|160
116|164
120|169
116|163
116|164
114|161
118|166
120|168
122|169
116|163
118|166
122|169
116|164
124|173
118|165
120|167
116|164
118|166
114|161
118|166
118|166
116|163
120|168
114|161
114|161
120|242
120|171
114|162
116|168
120|169
120|169
118|168
116|166
114|163
116|164
