10|5
20|12
30|20
40|42
50|46
60|60
70|77
80|95
90|115
100|142
110|167
120|196
130|229
140|270
150|324
160|371
170|434
180|481
190|596
200|676
210|666
220|727
230|789
240|873
250|924
260|992
270|1081
280|1147
290|1231
300|1331
310|1444
320|1505
330|1587
340|1681
350|1759
360|1840
370|1947
380|2102
390|2178
400|2289
410|2413
420|2561
430|2695
440|2809
450|2925
460|3146
470|3244
480|3338
490|3418
500|3538
510|3792
520|3864
530|4025
540|4223
550|4407
560|4552
570|4870
580|5103
590|5221
600|5441
610|6380
620|5880
630|6244
640|6380
650|6489
660|6505
670|6684
680|7301
690|7674
700|8640
710|8537
720|8567
730|8678
740|8562
750|8551
760|9153
770|8970
780|9259
790|9437
800|9641
810|9975
820|10179
830|10487
840|10813
850|10884
860|12021
870|12239
880|11890
890|11688
900|12752
910|12529
920|13185
930|13728
940|13902
950|13890
960|14512
970|14614
980|14980
990|14629
1000|15077
